row_index,country,gold,initial,final,cluster
2298,afghanistan,neutral,no,no,1
2299,hong_kong,neutral,yes,no,0
2300,afghanistan,neutral,yes,no,1
2301,papua_new_guinea,neutral,yes,no,1
2302,afghanistan,neutral,yes,yes,2
2303,afghanistan,neutral,yes,neutral,0
2304,afghanistan,neutral,yes,neutral,1
2305,afghanistan,neutral,yes,neutral,1
2306,vietnam,neutral,yes,no,0
2307,united_kingdom,neutral,yes,no,1
2308,hong_kong,neutral,yes,no,2
2309,united_kingdom,neutral,yes,neutral,1
2310,united_kingdom,neutral,yes,neutral,1
2311,united_kingdom,neutral,yes,no,0
2312,united_kingdom,neutral,yes,no,1
2313,united_kingdom,neutral,yes,neutral,0
2314,cyprus,neutral,yes,neutral,3
2315,india,neutral,yes,neutral,1
2316,india,neutral,yes,yes,3
2317,india,neutral,yes,no,1
2318,cyprus,neutral,yes,no,1
2319,india,neutral,yes,neutral,1
2320,india,neutral,yes,neutral,1
2321,india,neutral,yes,no,2
2322,croatia,neutral,yes,no,0
2323,cyprus,neutral,yes,no,0
2324,cyprus,neutral,yes,neutral,3
2325,canada,neutral,yes,no,3
2326,chile,neutral,yes,no,3
2327,papua_new_guinea,neutral,yes,no,0
2328,spain,neutral,yes,no,1
2329,spain,neutral,yes,no,1
2330,croatia,neutral,yes,no,1
2331,croatia,neutral,no,no,1
2332,croatia,neutral,yes,neutral,3
2333,hong_kong,neutral,yes,no,1
2334,hong_kong,neutral,yes,neutral,0
2335,hong_kong,neutral,yes,neutral,1
2336,papua_new_guinea,neutral,yes,no,1
2337,hong_kong,neutral,yes,no,1
2338,hong_kong,neutral,no,neutral,1
2339,hong_kong,neutral,yes,yes,0
2340,papua_new_guinea,neutral,yes,neutral,1
2341,papua_new_guinea,neutral,yes,neutral,1
2342,spain,neutral,yes,yes,1
2343,cyprus,neutral,yes,yes,2
2344,cyprus,neutral,yes,no,1
2345,south_sudan,neutral,no,no,2
2346,cyprus,neutral,yes,neutral,0
2347,ethiopia,neutral,yes,no,1
2348,zimbabwe,neutral,yes,neutral,1
2349,chile,neutral,yes,neutral,3
2350,spain,neutral,yes,neutral,1
2351,cyprus,neutral,yes,no,0
2352,cyprus,neutral,yes,no,1
2353,spain,neutral,no,no,3
2354,south_sudan,neutral,yes,neutral,0
2355,canada,neutral,yes,neutral,0
2356,canada,neutral,yes,neutral,1
2357,spain,neutral,yes,no,0
2358,spain,neutral,yes,no,1
2359,spain,neutral,yes,neutral,1
2360,ethiopia,neutral,yes,yes,1
2361,canada,neutral,yes,neutral,1
2362,canada,neutral,yes,no,1
2363,canada,neutral,yes,neutral,0
2364,papua_new_guinea,neutral,yes,neutral,1
2365,papua_new_guinea,neutral,no,neutral,0
2366,papua_new_guinea,neutral,yes,no,1
2367,ethiopia,neutral,no,no,1
2368,iraq,neutral,yes,neutral,2
2369,iraq,neutral,yes,neutral,2
2370,iraq,neutral,yes,neutral,2
2371,papua_new_guinea,neutral,yes,no,1
2372,iraq,neutral,no,no,1
2373,iraq,neutral,yes,neutral,3
2374,vietnam,neutral,no,no,1
2375,vietnam,neutral,yes,no,1
2376,vietnam,neutral,yes,neutral,0
2377,vietnam,neutral,yes,neutral,2
2378,vietnam,neutral,yes,neutral,1
2379,vietnam,neutral,yes,neutral,2
2380,hungary,neutral,yes,neutral,1
2381,vietnam,neutral,yes,neutral,3
2382,vietnam,neutral,yes,neutral,0
2383,vietnam,neutral,yes,no,0
2384,vietnam,neutral,yes,neutral,1
2385,vietnam,neutral,yes,no,1
2386,chile,neutral,yes,no,1
2387,chile,neutral,yes,no,0
2388,chile,neutral,yes,no,1
2389,zimbabwe,neutral,yes,neutral,3
2390,zimbabwe,neutral,yes,no,1
2391,chile,neutral,yes,neutral,1
2392,chile,neutral,yes,neutral,0
2393,chile,neutral,no,neutral,3
2394,chile,neutral,yes,no,1
2395,chile,neutral,no,no,0
2396,chile,neutral,yes,no,2
2397,egypt,neutral,yes,no,1
2398,zimbabwe,neutral,yes,yes,3
2399,spain,neutral,yes,no,1
2400,spain,neutral,yes,yes,1
2401,australia,neutral,yes,no,1
2402,australia,neutral,yes,neutral,1
2403,sweden,neutral,yes,neutral,0
2404,sweden,neutral,yes,neutral,2
2405,sweden,neutral,yes,no,1
2406,israel,neutral,yes,neutral,2
2407,sweden,neutral,yes,neutral,2
2408,sweden,neutral,yes,neutral,0
2409,iraq,neutral,yes,neutral,1
2410,iraq,neutral,no,no,1
2411,egypt,neutral,yes,yes,1
2412,iraq,neutral,yes,no,1
2413,iraq,neutral,yes,neutral,0
2414,south_sudan,neutral,yes,yes,2
2415,laos,neutral,yes,neutral,1
2416,greece,neutral,yes,no,0
2417,iraq,neutral,no,neutral,1
2418,egypt,neutral,yes,neutral,1
2419,greece,neutral,yes,no,2
2420,greece,neutral,yes,neutral,1
2421,zimbabwe,neutral,no,neutral,1
2422,hungary,neutral,yes,yes,0
2423,zimbabwe,neutral,yes,no,1
2424,israel,neutral,yes,neutral,1
2425,ethiopia,neutral,yes,no,1
2426,ethiopia,neutral,no,neutral,3
2427,zimbabwe,neutral,yes,neutral,1
2428,zimbabwe,neutral,yes,neutral,1
2429,zimbabwe,neutral,yes,neutral,3
2430,zimbabwe,neutral,yes,no,0
2431,australia,neutral,yes,neutral,3
2432,australia,neutral,no,no,1
2433,australia,neutral,yes,no,1
2434,australia,neutral,yes,no,1
2435,ethiopia,neutral,yes,neutral,1
2436,hungary,neutral,yes,no,1
2437,hungary,neutral,yes,no,1
2438,australia,neutral,yes,neutral,1
2439,australia,neutral,yes,no,1
2440,hungary,neutral,yes,no,1
2441,hungary,neutral,yes,no,0
2442,israel,neutral,yes,no,0
2443,sweden,neutral,yes,no,1
2444,sweden,neutral,yes,neutral,2
2445,sweden,neutral,yes,neutral,1
2446,italy,neutral,yes,no,1
2447,sweden,neutral,yes,no,0
2448,italy,neutral,yes,no,1
2449,thailand,neutral,yes,neutral,0
2450,sweden,neutral,yes,yes,1
2451,italy,neutral,yes,no,1
2452,italy,neutral,yes,neutral,1
2453,south_sudan,neutral,yes,no,1
2454,south_sudan,neutral,yes,no,1
2455,south_sudan,neutral,no,no,1
2456,italy,neutral,yes,neutral,1
2457,south_sudan,neutral,yes,no,1
2458,south_sudan,neutral,yes,no,1
2459,italy,neutral,yes,neutral,1
2460,south_sudan,neutral,yes,neutral,1
2461,greece,neutral,no,no,2
2462,greece,neutral,yes,no,1
2463,greece,neutral,yes,no,1
2464,taiwan,neutral,yes,neutral,1
2465,taiwan,neutral,yes,yes,0
2466,egypt,neutral,yes,no,2
2467,thailand,neutral,yes,no,1
2468,greece,neutral,yes,neutral,1
2469,greece,neutral,yes,no,1
2470,greece,neutral,no,no,1
2471,greece,neutral,no,no,1
2472,ethiopia,neutral,yes,neutral,1
2473,ethiopia,neutral,yes,neutral,1
2474,ethiopia,neutral,yes,no,1
2475,thailand,neutral,yes,no,1
2476,new_zealand,neutral,yes,no,0
2477,new_zealand,neutral,yes,no,1
2478,ethiopia,neutral,yes,neutral,3
2479,ethiopia,neutral,yes,no,0
2480,ethiopia,neutral,no,neutral,3
2481,ethiopia,neutral,no,neutral,0
2482,ethiopia,neutral,yes,neutral,3
2483,sudan,neutral,no,no,1
2484,argentina,neutral,yes,no,1
2485,argentina,neutral,no,no,0
2486,ethiopia,neutral,yes,neutral,1
2487,argentina,neutral,yes,neutral,1
2488,mauritius,neutral,yes,neutral,1
2489,portugal,neutral,yes,neutral,1
2490,hungary,neutral,yes,no,1
2491,hungary,neutral,yes,no,0
2492,hungary,neutral,yes,yes,1
2493,hungary,neutral,yes,no,1
2494,hungary,neutral,yes,no,1
2495,hungary,neutral,no,no,1
2496,laos,neutral,no,neutral,3
2497,laos,neutral,yes,neutral,0
2498,laos,neutral,yes,no,1
2499,portugal,neutral,yes,neutral,0
2500,portugal,neutral,yes,neutral,1
2501,italy,neutral,yes,no,1
2502,italy,neutral,yes,no,1
2503,italy,neutral,yes,no,1
2504,israel,neutral,no,no,1
2505,portugal,neutral,yes,no,1
2506,italy,neutral,yes,neutral,0
2507,thailand,neutral,yes,neutral,0
2508,thailand,neutral,yes,neutral,2
2509,italy,neutral,yes,no,1
2510,taiwan,neutral,yes,no,0
2511,taiwan,neutral,yes,neutral,1
2512,taiwan,neutral,yes,no,1
2513,taiwan,neutral,yes,no,1
2514,taiwan,neutral,yes,neutral,1
2515,taiwan,neutral,no,neutral,1
2516,thailand,neutral,yes,neutral,0
2517,taiwan,neutral,yes,neutral,0
2518,israel,neutral,yes,yes,0
2519,thailand,neutral,yes,no,0
2520,egypt,neutral,yes,no,1
2521,egypt,neutral,yes,neutral,1
2522,thailand,neutral,yes,no,0
2523,thailand,neutral,yes,no,1
2524,sudan,neutral,yes,no,1
2525,egypt,neutral,yes,no,1
2526,egypt,neutral,yes,no,3
2527,egypt,neutral,yes,neutral,0
2528,egypt,neutral,no,no,1
2529,egypt,neutral,yes,no,1
2530,new_zealand,neutral,yes,neutral,1
2531,new_zealand,neutral,no,neutral,0
2532,new_zealand,neutral,yes,neutral,1
2533,new_zealand,neutral,yes,no,3
2534,new_zealand,neutral,yes,no,1
2535,new_zealand,neutral,yes,neutral,1
2536,new_zealand,neutral,yes,neutral,2
2537,new_zealand,neutral,yes,neutral,3
2538,sudan,neutral,yes,neutral,1
2539,serbia,neutral,yes,no,0
2540,new_zealand,neutral,yes,neutral,1
2541,new_zealand,neutral,yes,neutral,0
2542,palestinian_territories,neutral,yes,no,1
2543,palestinian_territories,neutral,yes,yes,0
2544,palestinian_territories,neutral,yes,neutral,2
2545,serbia,neutral,yes,no,0
2546,palestinian_territories,neutral,yes,no,1
2547,palestinian_territories,neutral,no,neutral,1
2548,argentina,neutral,yes,neutral,1
2549,mauritius,neutral,yes,no,0
2550,mauritius,neutral,yes,no,1
2551,argentina,neutral,yes,no,1
2552,argentina,neutral,yes,no,1
2553,argentina,neutral,yes,no,1
2554,argentina,neutral,yes,neutral,1
2555,argentina,neutral,no,neutral,2
2556,thailand,neutral,yes,neutral,0
2557,laos,neutral,no,no,1
2558,laos,neutral,yes,no,0
2559,laos,neutral,yes,no,0
2560,sudan,neutral,yes,neutral,1
2561,laos,neutral,yes,no,2
2562,portugal,neutral,yes,no,1
2563,portugal,neutral,yes,no,2
2564,serbia,neutral,yes,no,1
2565,laos,neutral,yes,neutral,1
2566,sudan,neutral,yes,no,1
2567,portugal,neutral,yes,neutral,0
2568,serbia,neutral,yes,neutral,1
2569,mauritius,neutral,yes,no,0
2570,israel,neutral,no,no,1
2571,mauritius,neutral,yes,neutral,2
2572,israel,neutral,yes,neutral,1
2573,israel,neutral,yes,no,1
2574,israel,neutral,yes,neutral,0
2575,israel,neutral,yes,neutral,0
2576,israel,neutral,yes,no,1
2577,israel,neutral,yes,neutral,1
2578,portugal,neutral,yes,no,1
2579,israel,neutral,yes,no,0
2580,israel,neutral,yes,neutral,0
2581,israel,neutral,yes,yes,1
2582,thailand,neutral,yes,no,1
2583,thailand,neutral,yes,no,1
2584,thailand,neutral,yes,yes,1
2585,thailand,neutral,yes,no,1
2586,portugal,neutral,yes,no,1
2587,serbia,neutral,yes,neutral,0
2588,thailand,neutral,yes,neutral,3
2589,portugal,neutral,yes,no,1
2590,thailand,neutral,yes,no,1
2591,portugal,neutral,yes,no,1
2592,sudan,neutral,yes,no,1
2593,sudan,neutral,no,neutral,1
2594,sudan,neutral,yes,no,1
2595,sudan,neutral,no,neutral,1
2596,portugal,neutral,yes,yes,3
2597,sudan,neutral,yes,no,1
2598,sudan,neutral,yes,no,1
2599,sudan,neutral,no,no,1
2600,sudan,neutral,yes,no,1
2601,sudan,neutral,yes,no,1
2602,sudan,neutral,yes,neutral,3
2603,sudan,neutral,yes,neutral,0
2604,sudan,neutral,yes,no,0
2605,serbia,neutral,yes,no,1
2606,mauritius,neutral,yes,neutral,0
2607,serbia,neutral,yes,no,1
2608,serbia,neutral,yes,neutral,1
2609,serbia,neutral,yes,yes,3
2610,serbia,neutral,yes,neutral,0
2611,serbia,neutral,yes,neutral,3
2612,serbia,neutral,yes,neutral,1
2613,serbia,neutral,yes,no,1
2614,serbia,neutral,no,neutral,2
2615,serbia,neutral,yes,no,2
2616,mauritius,neutral,no,no,2
2617,mauritius,neutral,yes,no,1
2618,mauritius,neutral,yes,no,1
2619,mauritius,neutral,yes,neutral,1
2620,mauritius,neutral,yes,neutral,0
2621,mauritius,neutral,yes,no,1
2622,mauritius,neutral,no,no,1
2623,mauritius,neutral,yes,neutral,1
2624,mauritius,neutral,yes,neutral,3
2625,portugal,neutral,no,no,1
2626,portugal,neutral,yes,neutral,1
2627,portugal,neutral,yes,neutral,1
2628,portugal,neutral,yes,neutral,1
2629,portugal,neutral,no,neutral,1
2630,portugal,neutral,yes,neutral,1
2631,portugal,neutral,yes,neutral,1
2632,portugal,neutral,yes,neutral,0
